Source;Target;Time
1;301;2012-05-14T04:00:00.000
1;2782;2012-05-05T04:00:00.000
1;2907;2012-05-03T04:00:00.000
1;2909;2012-05-02T04:00:00.000
1;958;2012-04-30T04:00:00.000
1;1148;2012-04-26T04:00:00.000
1;1502;2012-04-25T04:00:00.000
1;2904;2012-04-25T04:00:00.000
1;955;2012-04-22T04:00:00.000
1;874;2012-04-19T04:00:00.000
1;2898;2012-04-19T04:00:00.000
1;1500;2012-04-19T04:00:00.000
1;2198;2012-04-18T04:00:00.000
1;1320;2012-04-17T04:00:00.000
1;1760;2012-04-14T04:00:00.000
1;1494;2012-04-11T04:00:00.000
1;2178;2012-04-11T04:00:00.000
1;2892;2012-04-11T04:00:00.000
1;636;2012-04-11T04:00:00.000
1;1034;2012-04-07T04:00:00.000
1;276;2012-04-02T04:00:00.000
1;2876;2012-03-30T04:00:00.000
1;1318;2012-03-30T04:00:00.000
1;259;2012-03-30T04:00:00.000
1;2881;2012-03-30T04:00:00.000
1;117;2012-03-28T04:00:00.000
1;1492;2012-03-21T04:00:00.000
1;2185;2012-03-19T04:00:00.000
1;1313;2012-03-19T04:00:00.000
1;1491;2012-03-16T04:00:00.000
1;2870;2012-03-14T04:00:00.000
1;1309;2012-03-14T04:00:00.000
1;2181;2012-03-12T04:00:00.000
1;2858;2012-03-02T05:00:00.000
1;2177;2012-03-02T05:00:00.000
1;1749;2012-02-22T05:00:00.000
1;2848;2012-02-20T05:00:00.000
1;1458;2012-02-20T05:00:00.000
1;951;2012-02-19T05:00:00.000
1;1029;2012-02-17T05:00:00.000
1;2176;2012-02-17T05:00:00.000
1;347;2012-02-14T05:00:00.000
1;2846;2012-02-13T05:00:00.000
1;2845;2012-02-16T05:00:00.000
1;370;2013-12-30T05:00:00.000
1;2173;2012-02-10T05:00:00.000
1;2844;2012-02-10T05:00:00.000
1;1302;2012-02-05T05:00:00.000
1;2167;2012-01-23T05:00:00.000
1;2837;2012-01-20T05:00:00.000
1;517;2012-01-20T05:00:00.000
1;2826;2012-01-20T05:00:00.000
1;2166;2012-01-17T05:00:00.000
1;2163;2012-01-16T05:00:00.000
1;1742;2012-06-28T04:00:00.000
1;2830;2012-01-11T05:00:00.000
1;1295;2012-01-09T05:00:00.000
1;2823;2012-01-07T05:00:00.000
1;2632;2012-01-05T05:00:00.000
1;2820;2012-01-02T05:00:00.000
1;2814;2011-12-27T05:00:00.000
1;796;2011-12-23T05:00:00.000
1;1736;2011-12-23T05:00:00.000
1;1025;2011-12-21T05:00:00.000
1;1482;2011-12-19T05:00:00.000
1;1483;2011-12-19T05:00:00.000
1;2152;2011-12-17T05:00:00.000
1;2810;2011-12-23T05:00:00.000
1;2149;2011-12-14T05:00:00.000
1;2808;2011-12-12T05:00:00.000
1;2144;2011-12-11T05:00:00.000
1;2806;2011-12-08T05:00:00.000
1;1128;2011-12-03T05:00:00.000
1;38;2011-12-01T05:00:00.000
1;2801;2011-11-29T05:00:00.000
1;736;2011-11-28T05:00:00.000
1;2136;2011-11-29T05:00:00.000
1;2795;2011-11-23T05:00:00.000
1;2793;2011-11-20T05:00:00.000
1;1288;2011-11-20T05:00:00.000
1;1436;2011-11-18T05:00:00.000
1;2498;2011-11-16T05:00:00.000
1;7603;2011-11-10T05:00:00.000
1;2786;2011-11-09T05:00:00.000
1;2784;2011-11-09T05:00:00.000
1;587;2011-11-07T05:00:00.000
1;2783;2011-11-07T05:00:00.000
1;2780;2011-11-03T04:00:00.000
1;944;2011-11-01T04:00:00.000
1;305;2011-11-01T04:00:00.000
1;2779;2011-11-01T04:00:00.000
1;2775;2011-10-29T04:00:00.000
1;346;2011-10-29T04:00:00.000
1;683;2011-10-28T04:00:00.000
1;2772;2011-10-26T04:00:00.000
1;2129;2011-10-25T04:00:00.000
1;75;2011-10-22T04:00:00.000
1;2771;2011-10-19T04:00:00.000
1;175;2011-10-18T04:00:00.000
1;1136;2011-10-16T04:00:00.000
1;1283;2011-10-14T04:00:00.000
1;2127;2011-10-11T04:00:00.000
1;2767;2011-10-03T04:00:00.000
1;2764;2011-09-29T04:00:00.000
1;2763;2011-09-29T04:00:00.000
1;2093;2011-09-21T04:00:00.000
1;1284;2011-09-20T04:00:00.000
1;72;2011-09-18T04:00:00.000
1;264;2011-09-17T04:00:00.000
1;2754;2011-09-15T04:00:00.000
1;2756;2011-09-15T04:00:00.000
1;1285;2011-09-15T04:00:00.000
1;613;2011-09-15T04:00:00.000
1;304;2011-09-13T04:00:00.000
1;1282;2011-09-13T04:00:00.000
1;4721;2011-09-11T04:00:00.000
1;2752;2011-09-05T04:00:00.000
1;2750;2011-09-05T04:00:00.000
1;2746;2011-09-01T04:00:00.000
1;586;2011-08-31T04:00:00.000
1;2747;2011-08-31T04:00:00.000
1;2119;2011-08-31T04:00:00.000
1;1715;2011-08-30T04:00:00.000
1;1475;2011-08-29T04:00:00.000
1;734;2011-08-27T04:00:00.000
1;2744;2011-08-27T04:00:00.000
1;2108;2011-08-24T04:00:00.000
1;1923;2011-08-27T04:00:00.000
1;2743;2011-08-24T04:00:00.000
1;1465;2011-08-22T04:00:00.000
1;1720;2011-08-19T04:00:00.000
1;2742;2011-08-19T04:00:00.000
1;2117;2011-08-18T04:00:00.000
1;90;2011-08-16T04:00:00.000
1;2707;2011-08-10T04:00:00.000
1;1457;2011-08-08T04:00:00.000
1;2731;2011-08-08T04:00:00.000
1;2725;2011-08-01T04:00:00.000
1;2109;2011-07-28T04:00:00.000
1;2713;2011-07-25T04:00:00.000
1;155;2011-07-22T04:00:00.000
1;543;2011-07-19T04:00:00.000
1;2102;2011-07-18T04:00:00.000
1;231;2011-07-20T04:00:00.000
1;1708;2011-07-08T04:00:00.000
1;2700;2011-07-08T04:00:00.000
1;2687;2011-07-05T04:00:00.000
1;1413;2011-07-04T04:00:00.000
1;1129;2011-07-03T04:00:00.000
1;2695;2011-07-03T04:00:00.000
1;76;2011-06-29T04:00:00.000
1;1445;2011-06-27T04:00:00.000
1;2065;2011-06-16T04:00:00.000
1;2619;2011-06-14T04:00:00.000
1;2605;2011-06-14T04:00:00.000
1;1251;2011-06-11T04:00:00.000
1;2586;2011-06-08T04:00:00.000
1;1117;2011-06-08T04:00:00.000
1;300;2011-06-08T04:00:00.000
1;1248;2011-06-07T04:00:00.000
1;725;2011-06-04T04:00:00.000
1;578;2011-06-03T04:00:00.000
1;2559;2011-06-03T04:00:00.000
1;507;2011-05-30T04:00:00.000
1;1942;2011-05-09T04:00:00.000
1;1232;2011-05-06T04:00:00.000
1;42;2011-05-05T04:00:00.000
1;534;2011-05-05T04:00:00.000
1;994;2011-05-05T04:00:00.000
1;503;2011-04-26T04:00:00.000
1;2448;2011-04-12T04:00:00.000
1;846;2011-04-05T04:00:00.000
1;2;2010-11-30T05:00:00.000
1;7348;2013-12-19T05:00:00.000
1;7425;2012-05-12T04:00:00.000
1;7557;2011-08-05T04:00:00.000
1;7589;2011-05-10T04:00:00.000
1368;2;2014-05-06T04:00:00.000
164;2;2014-08-12T04:00:00.000
244;2;2013-03-05T05:00:00.000
62;2;2012-10-07T04:00:00.000
2244;2;2012-09-29T04:00:00.000
148;2;2012-09-21T04:00:00.000
7403;2;2012-04-21T04:00:00.000
52;2;2012-03-23T04:00:00.000
264;2;2012-05-16T04:00:00.000
159;2;2012-02-25T05:00:00.000
66;2;2012-07-27T04:00:00.000
20;2;2012-04-02T04:00:00.000
60;2;2012-01-02T05:00:00.000
585;2;2012-01-02T05:00:00.000
97;2;2011-09-19T04:00:00.000
2006;2;2011-06-03T04:00:00.000
1421;2;2011-05-08T04:00:00.000
353;2;2011-05-04T04:00:00.000
42;2;2011-06-02T04:00:00.000
37;2;2012-07-24T04:00:00.000
51;2;2012-07-24T04:00:00.000
185;2;2012-04-29T04:00:00.000
38;2;2014-03-10T04:00:00.000
7603;2;2012-05-24T04:00:00.000
312;2;2011-06-09T04:00:00.000
168;2;2010-12-01T05:00:00.000
354;2;2012-09-17T04:00:00.000
108;2;2011-12-10T05:00:00.000
9;2;2012-02-25T05:00:00.000
22;2;2014-02-24T05:00:00.000
91;2;2011-05-30T04:00:00.000
40;2;2011-12-12T05:00:00.000
250;2;2011-03-31T04:00:00.000
271;2;2010-11-12T05:00:00.000
119;2;2010-11-10T05:00:00.000
10;2;2010-11-23T05:00:00.000
113;2;2012-11-27T05:00:00.000
54;2;2011-03-07T05:00:00.000
375;2;2014-11-12T05:00:00.000
177;2;2012-09-22T04:00:00.000
31;2;2012-03-18T04:00:00.000
47;2;2012-07-04T04:00:00.000
17;2;2011-12-04T05:00:00.000
23;2;2011-03-28T04:00:00.000
74;2;2011-06-21T04:00:00.000
4;2;2011-02-21T05:00:00.000
179;2;2014-06-15T04:00:00.000
165;2;2013-06-19T04:00:00.000
306;2;2012-07-24T04:00:00.000
8;2;2014-04-23T04:00:00.000
242;2;2014-02-24T05:00:00.000
412;2;2013-04-23T04:00:00.000
381;2;2013-02-25T05:00:00.000
561;2;2012-12-03T05:00:00.000
216;2;2012-05-11T04:00:00.000
107;2;2013-02-28T05:00:00.000
681;2;2011-11-16T05:00:00.000
79;2;2011-08-09T04:00:00.000
272;2;2012-03-11T05:00:00.000
39;2;2012-03-13T04:00:00.000
150;2;2011-06-17T04:00:00.000
181;2;2011-05-18T04:00:00.000
109;2;2011-05-04T04:00:00.000
503;2;2011-04-08T04:00:00.000
223;2;2012-08-14T04:00:00.000
2404;2;2014-02-23T05:00:00.000
24;2;2013-08-15T04:00:00.000
19;2;2014-02-23T05:00:00.000
7;2;2014-09-30T04:00:00.000
348;2;2014-06-13T04:00:00.000
11;2;2012-05-14T04:00:00.000
473;2;2011-06-02T04:00:00.000
1921;2;2011-04-13T04:00:00.000
99;2;2011-03-28T04:00:00.000
121;2;2012-01-17T05:00:00.000
15;2;2011-08-03T04:00:00.000
1380;2;2014-02-22T05:00:00.000
30;2;2013-10-05T04:00:00.000
73;2;2013-09-03T04:00:00.000
85;2;2013-07-19T04:00:00.000
189;2;2012-06-15T04:00:00.000
787;2;2012-06-03T04:00:00.000
133;2;2012-05-04T04:00:00.000
1709;2;2011-07-26T04:00:00.000
75;2;2011-12-16T05:00:00.000
658;2;2011-05-05T04:00:00.000
293;2;2011-02-03T05:00:00.000
768;2;2011-01-31T05:00:00.000
45;2;2011-04-04T04:00:00.000
471;2;2010-12-02T05:00:00.000
1632;2;2010-11-29T05:00:00.000
281;2;2014-07-29T04:00:00.000
269;2;2014-07-02T04:00:00.000
96;2;2014-06-14T04:00:00.000
2336;2;2014-05-05T04:00:00.000
87;2;2013-12-15T05:00:00.000
206;2;2013-12-14T05:00:00.000
330;2;2013-10-10T04:00:00.000
90;2;2012-07-22T04:00:00.000
241;2;2013-10-22T04:00:00.000
190;2;2012-06-26T04:00:00.000
1494;2;2012-04-05T04:00:00.000
7577;2;2012-03-01T05:00:00.000
798;2;2012-02-12T05:00:00.000
211;2;2012-01-26T05:00:00.000
140;2;2011-07-20T04:00:00.000
217;2;2011-06-01T04:00:00.000
182;2;2011-05-23T04:00:00.000
236;2;2011-05-22T04:00:00.000
777;2;2011-06-03T04:00:00.000
1098;2;2011-05-10T04:00:00.000
106;2;2012-07-26T04:00:00.000
237;2;2011-04-15T04:00:00.000
44;2;2011-03-31T04:00:00.000
1401;2;2011-02-27T05:00:00.000
1409;2;2011-04-28T04:00:00.000
769;2;2011-02-18T05:00:00.000
1209;2;2011-02-02T05:00:00.000
917;2;2011-01-03T05:00:00.000
710;2;2010-12-21T05:00:00.000
114;2;2015-04-25T04:00:00.000
2698;2;2011-02-15T05:00:00.000
1127;2;2010-11-25T05:00:00.000
249;2;2014-11-05T05:00:00.000
1009;2;2014-10-26T04:00:00.000
1386;2;2014-08-27T04:00:00.000
173;2;2014-04-29T04:00:00.000
126;2;2014-04-24T04:00:00.000
43;2;2014-04-18T04:00:00.000
222;2;2014-02-23T05:00:00.000
647;2;2014-02-26T05:00:00.000
58;2;2014-08-09T04:00:00.000
5;2;2013-12-16T05:00:00.000
1156;2;2013-10-16T04:00:00.000
553;2;2013-05-26T04:00:00.000
170;2;2013-04-14T04:00:00.000
93;2;2013-03-21T04:00:00.000
145;2;2013-02-18T05:00:00.000
1523;2;2012-10-07T04:00:00.000
350;2;2012-08-30T04:00:00.000
89;2;2012-08-15T04:00:00.000
77;2;2012-08-09T04:00:00.000
1785;2;2012-07-24T04:00:00.000
166;2;2012-06-25T04:00:00.000
489;2;2012-05-08T04:00:00.000
25;2;2012-05-07T04:00:00.000
161;2;2012-05-01T04:00:00.000
1475;2;2012-03-09T05:00:00.000
83;2;2012-03-01T05:00:00.000
117;2;2012-02-19T05:00:00.000
146;2;2012-02-17T05:00:00.000
277;2;2012-02-17T05:00:00.000
70;2;2012-03-30T04:00:00.000
1487;2;2012-01-18T05:00:00.000
67;2;2012-01-12T05:00:00.000
175;2;2011-11-13T05:00:00.000
270;2;2011-11-13T05:00:00.000
587;2;2011-11-07T05:00:00.000
871;2;2011-11-05T04:00:00.000
389;2;2011-10-14T04:00:00.000
544;2;2011-08-16T04:00:00.000
2631;2;2011-08-08T04:00:00.000
672;2;2011-07-24T04:00:00.000
137;2;2011-07-11T04:00:00.000
424;2;2011-06-26T04:00:00.000
65;2;2011-06-16T04:00:00.000
1693;2;2011-06-14T04:00:00.000
475;2;2011-06-10T04:00:00.000
35;2;2011-06-05T04:00:00.000
449;2;2011-06-03T04:00:00.000
1998;2;2011-06-01T04:00:00.000
1977;2;2011-05-23T04:00:00.000
915;2;2011-05-22T04:00:00.000
63;2;2011-05-15T04:00:00.000
1957;2;2011-05-15T04:00:00.000
1635;2;2011-05-15T04:00:00.000
508;2;2011-05-11T04:00:00.000
2499;2;2011-05-10T04:00:00.000
2497;2;2011-05-10T04:00:00.000
299;2;2011-05-08T04:00:00.000
1225;2;2011-05-06T04:00:00.000
1232;2;2011-05-06T04:00:00.000
238;2;2011-05-05T04:00:00.000
2488;2;2011-05-04T04:00:00.000
1936;2;2011-05-04T04:00:00.000
382;2;2011-05-02T04:00:00.000
355;2;2011-05-02T04:00:00.000
1090;2;2011-04-29T04:00:00.000
1222;2;2011-04-28T04:00:00.000
21;2;2011-04-27T04:00:00.000
564;2;2011-04-22T04:00:00.000
2459;2;2011-04-22T04:00:00.000
774;2;2011-04-20T04:00:00.000
209;2;2011-04-15T04:00:00.000
1922;2;2011-04-14T04:00:00.000
504;2;2011-04-10T04:00:00.000
987;2;2011-04-08T04:00:00.000
2446;2;2011-04-05T04:00:00.000
986;2;2011-03-28T04:00:00.000
1603;2;2011-03-28T04:00:00.000
379;2;2011-02-13T05:00:00.000
446;2;2011-02-09T05:00:00.000
436;2;2011-01-16T05:00:00.000
512;2;2010-12-30T05:00:00.000
2;37;2012-07-24T04:00:00.000
2;38;2014-03-10T04:00:00.000
2;168;2010-11-28T05:00:00.000
2;4;2011-02-21T05:00:00.000
2;20;2012-04-02T04:00:00.000
2;767;2011-06-16T04:00:00.000
2;23;2011-06-16T04:00:00.000
2;40;2011-06-16T04:00:00.000
2;91;2011-06-16T04:00:00.000
2;113;2011-06-16T04:00:00.000
2;54;2011-02-02T05:00:00.000
2;108;2011-12-10T05:00:00.000
2;469;2011-03-28T04:00:00.000
2;250;2011-06-16T04:00:00.000
2;271;2011-06-16T04:00:00.000
2;471;2011-06-16T04:00:00.000
2;185;2012-05-05T04:00:00.000
2;188;2012-04-05T04:00:00.000
2;31;2012-01-04T05:00:00.000
2;312;2011-02-28T05:00:00.000
2;74;2011-02-02T05:00:00.000
2;119;2011-05-22T04:00:00.000
2;8;2013-08-13T04:00:00.000
2;381;2013-02-25T05:00:00.000
2;223;2012-08-14T04:00:00.000
2;257;2012-05-02T04:00:00.000
2;47;2012-03-16T04:00:00.000
2;17;2012-05-04T04:00:00.000
2;9;2011-11-09T05:00:00.000
2;150;2011-06-17T04:00:00.000
2;7400;2011-05-22T04:00:00.000
2;263;2011-05-12T04:00:00.000
2;42;2011-06-02T04:00:00.000
2;109;2011-05-04T04:00:00.000
2;489;2012-05-08T04:00:00.000
2;145;2014-09-29T04:00:00.000
2;107;2013-02-28T05:00:00.000
2;22;2014-02-24T05:00:00.000
2;473;2011-06-02T04:00:00.000
2;99;2011-05-10T04:00:00.000
2;165;2014-08-31T04:00:00.000
2;24;2013-08-16T04:00:00.000
2;7;2013-08-06T04:00:00.000
2;189;2012-06-28T04:00:00.000
2;787;2012-06-03T04:00:00.000
2;264;2012-03-06T05:00:00.000
2;66;2012-04-03T04:00:00.000
2;562;2012-01-27T05:00:00.000
2;270;2011-11-13T05:00:00.000
2;871;2011-11-05T04:00:00.000
2;15;2012-01-24T05:00:00.000
2;137;2012-08-22T04:00:00.000
2;75;2011-12-16T05:00:00.000
2;353;2011-05-04T04:00:00.000
2;21;2012-02-29T05:00:00.000
2;658;2011-05-05T04:00:00.000
2;45;2011-04-04T04:00:00.000
2;121;2012-01-17T05:00:00.000
2;10;2010-11-29T05:00:00.000
2;164;2014-04-08T04:00:00.000
2;1380;2014-02-22T05:00:00.000
2;2404;2014-02-22T05:00:00.000
2;1691;2013-11-27T05:00:00.000
2;14;2013-08-18T04:00:00.000
2;13;2013-08-16T04:00:00.000
2;139;2013-08-16T04:00:00.000
2;206;2013-08-16T04:00:00.000
2;19;2014-02-23T05:00:00.000
2;318;2012-12-11T05:00:00.000
2;561;2012-12-03T05:00:00.000
2;51;2012-07-24T04:00:00.000
2;90;2012-07-22T04:00:00.000
2;241;2012-07-18T04:00:00.000
2;1494;2012-04-05T04:00:00.000
2;77;2012-04-01T04:00:00.000
2;133;2012-03-12T04:00:00.000
2;70;2012-02-13T05:00:00.000
2;211;2012-01-26T05:00:00.000
2;681;2011-11-16T05:00:00.000
2;272;2011-08-05T04:00:00.000
2;862;2011-08-01T04:00:00.000
2;140;2011-07-20T04:00:00.000
2;217;2011-06-01T04:00:00.000
2;182;2011-05-23T04:00:00.000
2;251;2011-05-10T04:00:00.000
2;1098;2011-05-10T04:00:00.000
2;106;2012-07-26T04:00:00.000
2;503;2011-04-08T04:00:00.000
2;1409;2011-04-28T04:00:00.000
2;446;2011-02-18T05:00:00.000
2;769;2011-02-18T05:00:00.000
2;1209;2011-02-02T05:00:00.000
2;917;2011-01-03T05:00:00.000
2;710;2010-12-21T05:00:00.000
2;1632;2010-11-29T05:00:00.000
2;2006;2011-06-03T04:00:00.000
2;2698;2011-02-15T05:00:00.000
2;1127;2010-11-25T05:00:00.000
2;647;2014-06-05T04:00:00.000
2;126;2014-04-24T04:00:00.000
2;43;2014-04-18T04:00:00.000
2;242;2014-02-24T05:00:00.000
2;87;2013-12-16T05:00:00.000
2;5;2013-12-16T05:00:00.000
2;111;2013-11-25T05:00:00.000
2;1156;2013-10-16T04:00:00.000
2;16;2013-08-18T04:00:00.000
2;412;2013-08-18T04:00:00.000
2;5342;2013-08-18T04:00:00.000
2;95;2013-08-16T04:00:00.000
2;85;2013-08-16T04:00:00.000
2;3;2013-08-16T04:00:00.000
2;219;2013-05-02T04:00:00.000
2;93;2013-03-21T04:00:00.000
2;18;2013-02-19T05:00:00.000
2;350;2012-08-30T04:00:00.000
2;268;2012-08-20T04:00:00.000
2;89;2012-08-15T04:00:00.000
2;1785;2012-07-24T04:00:00.000
2;306;2012-06-03T04:00:00.000
2;25;2012-05-07T04:00:00.000
2;161;2012-05-01T04:00:00.000
2;52;2012-03-22T04:00:00.000
2;97;2012-03-06T05:00:00.000
2;83;2012-03-02T05:00:00.000
2;117;2012-02-19T05:00:00.000
2;146;2012-02-17T05:00:00.000
2;2839;2012-01-27T05:00:00.000
2;1487;2012-01-18T05:00:00.000
2;67;2012-01-12T05:00:00.000
2;175;2011-11-13T05:00:00.000
2;587;2011-11-07T05:00:00.000
2;1475;2011-09-03T04:00:00.000
2;1709;2011-07-26T04:00:00.000
2;672;2011-07-24T04:00:00.000
2;39;2011-07-21T04:00:00.000
2;424;2011-06-26T04:00:00.000
2;1693;2011-06-14T04:00:00.000
2;35;2011-06-05T04:00:00.000
2;449;2011-06-03T04:00:00.000
2;1998;2011-06-01T04:00:00.000
2;1929;2011-05-25T04:00:00.000
2;1977;2011-05-23T04:00:00.000
2;236;2011-05-22T04:00:00.000
2;777;2011-05-16T04:00:00.000
2;63;2011-05-15T04:00:00.000
2;1957;2011-05-15T04:00:00.000
2;1635;2011-05-15T04:00:00.000
2;915;2011-05-15T04:00:00.000
2;65;2011-05-13T04:00:00.000
2;508;2011-05-11T04:00:00.000
2;2499;2011-05-10T04:00:00.000
2;2497;2011-05-10T04:00:00.000
2;299;2011-05-08T04:00:00.000
2;1421;2011-05-08T04:00:00.000
2;1225;2011-05-06T04:00:00.000
2;1232;2011-05-06T04:00:00.000
2;2488;2011-05-04T04:00:00.000
2;1936;2011-05-04T04:00:00.000
2;382;2011-05-02T04:00:00.000
2;355;2011-05-02T04:00:00.000
2;238;2011-05-02T04:00:00.000
2;1090;2011-04-29T04:00:00.000
2;1222;2011-04-28T04:00:00.000
2;564;2011-04-22T04:00:00.000
2;2459;2011-04-22T04:00:00.000
2;774;2011-04-20T04:00:00.000
2;420;2011-04-18T04:00:00.000
2;237;2011-04-15T04:00:00.000
2;209;2011-04-15T04:00:00.000
2;1922;2011-04-14T04:00:00.000
2;532;2011-04-13T04:00:00.000
2;504;2011-04-10T04:00:00.000
2;7401;2011-04-10T04:00:00.000
2;987;2011-04-08T04:00:00.000
2;2446;2011-04-05T04:00:00.000
2;200;2011-04-05T04:00:00.000
2;44;2011-03-31T04:00:00.000
2;986;2011-03-28T04:00:00.000
2;148;2011-03-28T04:00:00.000
2;1603;2011-03-28T04:00:00.000
2;379;2011-02-13T05:00:00.000
2;436;2011-01-16T05:00:00.000
2;512;2010-12-30T05:00:00.000
2;402;2010-11-08T05:00:00.000
2;11;2014-09-29T04:00:00.000
2;7508;2011-05-27T04:00:00.000
2;7552;2014-09-29T04:00:00.000
2;7500;2012-08-23T04:00:00.000
2;7482;2012-08-23T04:00:00.000
2;7583;2012-07-01T04:00:00.000
2;798;2012-06-11T04:00:00.000
2;7577;2012-04-02T04:00:00.000
2;7603;2014-09-29T04:00:00.000
971;3;2013-03-01T05:00:00.000
92;3;2013-02-03T05:00:00.000
7336;3;2012-11-18T05:00:00.000
5;3;2013-11-05T05:00:00.000
1545;3;2013-01-27T05:00:00.000
103;3;2013-06-06T04:00:00.000
207;3;2014-02-18T05:00:00.000
43;3;2013-06-07T04:00:00.000
6;3;2013-03-04T05:00:00.000
7380;3;2013-06-19T04:00:00.000
333;3;2013-06-17T04:00:00.000
287;3;2013-06-16T04:00:00.000
754;3;2013-04-03T04:00:00.000
26;3;2013-11-30T05:00:00.000
34;3;2013-07-15T04:00:00.000
525;3;2013-04-13T04:00:00.000
545;3;2013-04-13T04:00:00.000
56;3;2013-04-12T04:00:00.000
1849;3;2013-04-11T04:00:00.000
557;3;2013-06-26T04:00:00.000
208;3;2013-05-16T04:00:00.000
1558;3;2013-04-08T04:00:00.000
2346;3;2013-04-03T04:00:00.000
974;3;2013-11-30T05:00:00.000
262;3;2013-03-30T04:00:00.000
2001;3;2013-03-28T04:00:00.000
142;3;2013-03-30T04:00:00.000
815;3;2013-05-20T04:00:00.000
120;3;2014-02-14T05:00:00.000
492;3;2013-01-01T05:00:00.000
1175;3;2013-03-29T04:00:00.000
32;3;2013-04-11T04:00:00.000
259;3;2013-06-10T04:00:00.000
177;3;2012-12-19T05:00:00.000
172;3;2013-04-13T04:00:00.000
1347;3;2012-11-13T05:00:00.000
1338;3;2012-09-20T04:00:00.000
105;3;2014-01-09T05:00:00.000
891;3;2013-06-19T04:00:00.000
818;3;2013-07-26T04:00:00.000
890;3;2013-04-25T04:00:00.000
347;3;2013-04-08T04:00:00.000
93;3;2013-06-26T04:00:00.000
1362;3;2013-03-14T04:00:00.000
1547;3;2013-03-07T05:00:00.000
351;3;2013-02-18T05:00:00.000
42;3;2013-06-03T04:00:00.000
123;3;2013-02-10T05:00:00.000
113;3;2012-12-29T05:00:00.000
1056;3;2013-01-30T05:00:00.000
2280;3;2013-03-07T05:00:00.000
879;3;2013-02-13T05:00:00.000
36;3;2012-12-17T05:00:00.000
590;3;2013-12-03T05:00:00.000
3254;3;2013-07-13T04:00:00.000
291;3;2013-07-16T04:00:00.000
3260;3;2013-06-23T04:00:00.000
1174;3;2013-04-16T04:00:00.000
3198;3;2013-04-12T04:00:00.000
460;3;2013-04-14T04:00:00.000
3200;3;2013-04-11T04:00:00.000
30;3;2013-11-17T05:00:00.000
589;3;2013-04-10T04:00:00.000
115;3;2013-05-26T04:00:00.000
433;3;2013-04-07T04:00:00.000
81;3;2013-04-05T04:00:00.000
7509;3;2013-03-30T04:00:00.000
973;3;2013-03-22T04:00:00.000
1555;3;2013-04-13T04:00:00.000
2334;3;2013-03-15T04:00:00.000
3154;3;2013-03-13T04:00:00.000
7595;3;2013-03-12T04:00:00.000
244;3;2013-03-19T04:00:00.000
1361;3;2013-03-07T05:00:00.000
2331;3;2013-03-07T05:00:00.000
1061;3;2013-04-12T04:00:00.000
21;3;2013-03-09T05:00:00.000
1356;3;2013-02-19T05:00:00.000
509;3;2013-02-21T05:00:00.000
969;3;2013-02-05T05:00:00.000
197;3;2013-04-03T04:00:00.000
493;3;2013-02-28T05:00:00.000
124;3;2013-01-06T05:00:00.000
621;3;2013-02-17T05:00:00.000
1036;3;2013-02-19T05:00:00.000
1054;3;2012-12-29T05:00:00.000
1818;3;2013-03-02T05:00:00.000
90;3;2013-01-09T05:00:00.000
358;3;2013-03-20T04:00:00.000
1339;3;2012-12-11T05:00:00.000
396;3;2014-04-10T04:00:00.000
748;3;2012-12-26T05:00:00.000
24;3;2013-04-08T04:00:00.000
13;3;2012-11-27T05:00:00.000
170;3;2012-09-20T04:00:00.000
2336;3;2014-05-04T04:00:00.000
88;3;2013-11-26T05:00:00.000
163;3;2013-11-20T05:00:00.000
158;3;2013-11-24T05:00:00.000
1576;3;2013-06-07T04:00:00.000
2353;3;2013-05-08T04:00:00.000
3221;3;2013-04-25T04:00:00.000
1358;3;2013-04-15T04:00:00.000
136;3;2013-04-12T04:00:00.000
1367;3;2013-04-09T04:00:00.000
7512;3;2013-05-21T04:00:00.000
757;3;2013-04-10T04:00:00.000
49;3;2013-06-05T04:00:00.000
646;3;2013-03-28T04:00:00.000
190;3;2013-03-18T04:00:00.000
1839;3;2013-03-22T04:00:00.000
2328;3;2013-03-11T04:00:00.000
1360;3;2013-02-27T05:00:00.000
7377;3;2013-02-25T05:00:00.000
7431;3;2013-02-19T05:00:00.000
2321;3;2013-02-17T05:00:00.000
125;3;2013-03-11T04:00:00.000
174;3;2013-02-26T05:00:00.000
1548;3;2013-02-11T05:00:00.000
1837;3;2013-03-01T05:00:00.000
173;3;2013-11-17T05:00:00.000
1834;3;2013-02-06T05:00:00.000
107;3;2013-02-04T05:00:00.000
703;3;2013-01-26T05:00:00.000
1456;3;2013-01-25T05:00:00.000
7406;3;2013-01-23T05:00:00.000
1832;3;2013-01-23T05:00:00.000
242;3;2013-03-14T04:00:00.000
3105;3;2013-01-19T05:00:00.000
641;3;2013-03-13T04:00:00.000
320;3;2013-01-11T05:00:00.000
955;3;2013-03-13T04:00:00.000
885;3;2013-01-02T05:00:00.000
632;3;2013-02-28T05:00:00.000
2300;3;2012-12-16T05:00:00.000
702;3;2013-04-07T04:00:00.000
228;3;2012-12-18T05:00:00.000
752;3;2012-12-10T05:00:00.000
2291;3;2012-12-10T05:00:00.000
656;3;2012-12-02T05:00:00.000
877;3;2012-11-29T05:00:00.000
7;3;2012-11-26T05:00:00.000
1043;3;2012-11-16T05:00:00.000
2293;3;2014-04-16T04:00:00.000
58;3;2014-06-26T04:00:00.000
290;3;2014-02-13T05:00:00.000
