Source;Target;X;Y
334;4326;18.222826;1003.85876
2059;2153;-1344.8225;-1067.0013
2088;3884;1709.9572;-593.15424
1323;2743;-576.0044;-130.9889
3251;4769;-3917.014;4324.3535
3853;4754;-321.6823;1888.3457
2546;4158;1741.5186;-1913.7985
4530;2864;1740.4945;-616.852
4995;5714;-1173.3322;-351.04684
3665;4235;-1281.5546;2513.2568
1217;4080;-830.1934;-1392.1951
3709;3974;-1822.538;-1453.4457
2306;5143;782.149;247.16232
937;3609;-439.89642;1646.2386
2173;3094;-1559.1896;-1427.6748
916;2070;101.5479;-432.16727
1396;2942;-456.36075;1421.1093
1178;3170;-1464.5792;2252.7256
3117;3315;-539.75757;1511.0227
3285;4861;-1297.9783;-283.78052
443;5099;2569.5964;283.11542
724;4761;-1300.0132;2365.4807
2648;5163;-1355.2931;-1294.1913
2770;3110;-1678.9767;-1392.1771
2260;3374;-1340.9695;2599.6946
1275;5564;2469.7622;288.5152
1324;3386;1415.8741;-2344.94
2777;4729;-612.12195;25.034018
4857;5638;-1596.2749;-1325.1963
3760;5785;-1450.8665;2643.195
5517;5834;2640.9368;-9.522562
1340;2815;1606.2101;-1296.41
1928;4031;415.2134;-9.888396
3714;5416;-1833.6162;-1506.329
3366;4866;1490.497;706.304
996;777;2313.563;-103.65279
513;4831;-1017.9001;-1213.7999
1796;5844;-1213.2004;2325.315
859;2145;1830.563;-575.9101
1610;4529;3140.3303;-323.73373
1870;4869;2512.8499;44.338425
2222;4136;756.9362;-757.6736
2551;5726;-1685.9258;-1286.6337
4964;5873;-1225.2692;-1185.5642
5310;5701;-1406.4224;-1410.7722
5212;5416;-1451.6493;-1175.7706
4070;5337;1809.3842;-588.85333
2336;2218;2508.12;265.3842
1651;1773;-1775.9604;-1418.0748
267;546;-161.98813;-314.27234
3087;3170;-1291.4628;2407.7004
3162;3982;-1506.127;1994.536
4154;5216;2752.335;142.91301
2874;2966;1132.4746;-1572.6162
3782;5421;-1390.2692;-1358.0493
2148;1907;1543.833;847.7756
1017;3281;-1488.3363;-1449.078
1178;5779;-1464.5792;2252.7256
412;4071;1793.1566;-1458.2352
412;2060;1793.1566;-1458.2352
2097;5550;-1350.41;-483.113
1684;1909;-1608.617;668.725
2906;5797;-1614.9486;-1437.7776
464;1793;-1466.9487;-203.85577
224;1820;941.6197;-4670.7583
688;4547;-132.63808;992.0931
154;1703;1228.1787;2570.7002
1115;3950;623.4014;137.76787
4116;5645;2585.6406;349.417
3200;4005;-237.4194;1596.8657
190;4759;-547.14056;1588.3806
2176;3306;-1006.3947;-851.2174
2536;5061;2365.4001;-2171.8477
2752;4747;1796.4807;-2726.4668
2557;4140;2519.2537;178.15375
1571;2880;-584.074;1428.5469
3489;4598;-1342.0388;2375.514
1609;2525;476.00763;-1046.1512
1998;5355;-676.4648;1544.3826
1590;1983;-658.5251;1356.372
812;1648;1726.9772;-1322.2345
1600;4395;873.247;209.64001
2546;4042;1741.5186;-1913.7985
3281;4660;-1675.8309;-1502.322
2463;4621;1524.8756;-381.26477
1378;5277;-1678.497;-1542.4906
3682;5317;533.44324;530.0967
2218;4291;2482.5432;145.0405
420;479;-1585.2614;2038.76
443;721;2569.5964;283.11542
3428;4953;900.12244;2238.8286
1075;2038;2368.6892;-177.96606
190;5557;-547.14056;1588.3806
851;3331;-1384.3376;-510.26495
519;3367;-378.96832;1504.2094
93;1511;-239.56627;1826.7095
1541;1842;196.56015;-543.38605
2342;3594;1154.2019;2487.7295
4672;4783;2456.984;209.56952
2524;5885;-1240.7522;2519.671
5783;5800;-585.44434;-517.8085
98;1849;-1348.9126;2304.3767
3671;5533;-288.122;1995.7694
4972;5726;-1732.2985;-1293.5067
434;2722;670.0284;-1205.8424
2059;5016;-1344.8225;-1067.0013
2386;5867;1625.2435;-2634.4675
727;1977;1826.2068;-1251.7288
956;1047;574.1831;-1011.833
1562;3857;910.84186;-2379.7046
3541;4694;1743.6681;-2593.5266
2406;5227;-624.2918;-371.0384
568;4754;-407.49002;1697.5704
277;2646;-1591.232;-356.42297
1067;3762;-1274.2738;2438.1636
4459;5772;-1618.7819;-427.47415
1091;2725;-1272.7081;-351.77078
3009;4202;-531.3068;1397.4078
1639;5665;2587.353;377.54553
1429;2160;1757.6418;-1263.31
505;5791;-632.3703;-87.91316
3336;4972;-1648.8646;-1387.1049
5494;5879;1700.819;-2626.3528
1091;1930;-1272.7081;-351.77078
2155;2258;890.1718;-2433.4175
1909;4598;-1360.8104;2458.583
1088;5093;-1503.8265;2631.378
5099;5665;2441.6335;183.09657
4;1439;2279.5261;-2227.861
2113;5536;1093.7024;1286.1755
1902;2500;-1566.4609;-1688.3219
4422;4572;-1327.0067;-66.608574
469;2386;969.507;-1268.2542
792;1997;2385.098;-2146.4805
2314;5494;1603.7659;-2601.5952
652;963;1874.194;731.4616
2412;4244;1617.8059;-2840.7727
2512;4406;-1517.3326;-1445.4734
3817;5446;-1561.2363;2194.492
2035;4333;-776.31335;1518.7644
934;3651;-1221.5858;2396.1536
1595;1627;-1654.5541;-1442.1576
150;1086;-1185.181;-1478.3114
3013;4909;1816.7081;-197.68106
1805;3219;-1619.4645;-1122.6273
519;531;-378.96832;1504.2094
2175;5789;502.37247;3346.2764
2325;5590;-1512.6537;-203.50883
938;2515;-1787.5995;-1389.2183
2647;3665;-1359.4121;2348.2954
2831;5184;-1564.1251;-368.93774
1012;4071;1683.5759;-1233.0929
3234;4970;-1888.6132;-634.1895
1535;3576;-463.54395;-630.67175
821;5773;76.44336;-55.820484
1456;2217;1619.8853;-1199.0419
2781;5462;-4004.2117;261.011
3278;5896;-1135.133;-277.0525
130;557;-496.73828;91.98562
2906;3439;-1614.9486;-1437.7776
1091;5899;-1272.7081;-351.77078
2677;5768;1667.4132;998.19226
1864;3468;-1125.9952;-202.09186
2777;4153;-612.12195;25.034018
1088;5855;-1503.8265;2631.378
2648;5441;-1355.2931;-1294.1913
5564;5756;2282.2075;68.95663
1017;5871;-1488.3363;-1449.078
869;3436;1359.234;602.36676
589;1800;-838.06885;-1302.3416
2052;5899;-1625.252;-241.64983
2749;3872;-1479.9606;-1667.148
1085;2256;-1938.9681;-627.0489
1158;4528;-472.48584;-912.32587
889;1570;1737.0981;-2713.1057
1778;5789;421.4616;3242.8306
350;641;1657.5007;-2527.9663
133;1690;-346.28403;1525.5037
190;5554;-547.14056;1588.3806
1864;2501;-1125.9952;-202.09186
423;1830;2570.8784;167.3397
4561;1374;2527.5508;279.6146
630;648;1643.1912;-593.10565
1747;5870;-1680.269;-244.2153
1212;2825;1631.4573;1236.648
3399;3580;2422.6064;272.37057
1329;3208;1897.2585;-624.4046
2515;4785;-1782.4714;-1246.2667
3087;3665;-1291.4628;2407.7004
2211;4096;-174.97058;312.8754
345;4839;1507.4515;1551.8625
1474;5416;-1304.5948;-1115.2084
86;2059;-1406.6016;-1262.6309
1972;5154;-1044.8269;2334.0474
4459;4861;-1618.7819;-427.47415
1155;3284;-447.3006;421.27457
1353;1429;1738.3699;-1458.7876
873;4542;1673.8313;-1300.9252
1976;4914;-1608.1477;2055.0593
1414;3263;-1715.9083;-1525.1558
3317;5565;-276.564;1379.2667
468;3541;1688.3206;-2695.0361
1079;4562;1084.8179;1813.5784
2386;2563;1625.2435;-2634.4675
1075;4551;2368.6892;-177.96606
4185;5093;-1350.6356;2489.2532
4753;5099;2706.7927;216.41594
63;3615;-306.23495;-342.6372
1618;3317;-280.65805;1503.8683
1522;5405;1532.0492;804.82385
2292;5391;96.56891;2405.3582
2106;1836;-3098.5981;854.3087
2546;5494;1741.5186;-1913.7985
218;2491;-148.64278;488.43314
4598;4911;-1465.3036;2355.5505
2335;3086;-243.24243;366.72034
124;501;698.4125;-911.09515
14;1330;517.2626;-900.81793
1112;3955;-346.2198;1457.8271
3409;4023;-1038.6167;-1371.4082
2634;4253;-639.23035;1529.0208
2633;4288;1714.1688;1332.116
1147;3476;-263.02625;634.87885
4563;5315;2546.3083;87.50572
74;4807;-92.04527;868.1782
190;2948;-547.14056;1588.3806
4163;4207;-750.52814;-479.50632
41;183;189.43027;-2277.4082
3929;5893;-1556.4874;2680.188
4107;4674;-376.7015;-132.7641
1581;3925;-1583.1033;-452.71335
2614;4060;203.31274;-668.5883
408;2173;-1801.2301;-1329.7583
3541;5799;1743.6681;-2593.5266
2565;4632;-408.96613;1441.1433
1535;4786;-463.54395;-630.67175
2524;5292;-1240.7522;2519.671
790;293;2341.5527;128.96648
3096;5480;-1531.405;-508.80383
4972;5124;-1732.2985;-1293.5067
1680;2111;1501.5372;-2578.1875
435;901;-806.5672;1477.824
3169;3752;1708.512;-1055.7292
4972;5871;-1732.2985;-1293.5067
77;1744;-465.16907;-809.0663
670;2488;-1770.2632;-1536.4476
909;4634;2769.2307;324.30612
1407;2621;1772.5737;-2582.54
1333;5644;2507.4248;-219.00424
5416;5797;-1517.3867;-1485.0776
2382;2954;981.286;-1906.8312
2759;3170;-1237.9731;2444.196
3902;5155;1518.694;1510.898
2334;5292;-1109.886;2419.7505
287;2556;-3166.8152;913.5278
3112;3818;868.4788;638.612
18;271;-232.40015;-207.737
65;3156;-25.218029;995.4446
1397;3117;-654.46967;1464.2479
210;2083;-1733.8547;-1333.5222
1058;4395;1087.042;72.70065
5148;5602;-833.8693;-1455.3496
2413;3498;1666.5785;-1395.2412
1157;1429;1557.4235;-1119.8285
1248;5633;1724.105;-2856.0615
1114;4955;-332.51135;-293.05484
3220;3412;1698.2161;-2741.481
1595;3363;-1654.5541;-1442.1576
193;4490;1633.1393;-2778.8052
1370;1625;2589.0383;252.03308
1864;5288;-1125.9952;-202.09186
5154;5785;-1056.1621;2447.5732
2397;3819;-436.87674;-494.62833
1271;5726;-1703.0125;-1338.6909
378;2580;-697.6551;-729.5532
1246;5206;1159.661;-1570.4968
1137;1931;-1526.0269;2186.5825
2060;3595;1748.5771;-1301.4136
2904;3379;-462.69852;-55.421238
4418;5421;-1533.8828;-1572.0776
1813;4175;-536.0659;2696.0596
919;4545;2644.601;107.42703
1111;769;635.98645;164.9521
3806;5423;-138.31653;897.10706
91;3593;836.14496;-2112.556
1813;966;-536.0659;2696.0596
5657;5661;-1697.4545;-1251.1527
138;1972;-1045.8185;2474.3176
3508;4181;-618.9956;-658.46533
648;2088;1664.364;-503.32547
167;930;190.02248;-1569.7397
147;4490;1688.589;-2658.66
2815;3432;1653.5021;-1366.6619
4617;4835;1705.4174;-1216.1206
734;1263;1708.5049;-1238.6631
860;4954;159.095;2459.0334
1015;3207;-1537.899;-66.23432
1747;3574;-1680.269;-244.2153
3438;4112;1039.715;2541.25
3006;3748;-137.95982;1667.7268
3484;5376;830.6622;-2161.458
3896;5830;-1335.5645;-38.831844
1684;2714;-1608.617;668.725
289;4854;676.49115;-532.90155
2015;3665;-1288.2032;2474.713
3319;5882;-1326.6411;-241.56705
1016;3879;-153.99129;-654.81384
1790;4818;1815.9705;-619.88385
720;838;2642.9211;-483.32938
3056;3624;-167.25336;-786.82025
277;2776;-1591.232;-356.42297
4974;4982;-1857.6982;-634.3976
2444;4653;1076.9082;1767.4684
3594;4928;1135.5239;2572.195
810;2387;2357.9316;-2215.0664
3562;5127;607.6213;-8.518055
2704;4362;-531.4044;-462.84665
5800;5884;177.53043;352.82397
2863;3576;-1501.3809;-520.9051
2176;3400;-1006.3947;-851.2174
2039;2306;490.12878;107.81039
97;3184;1583.8195;1205.069
877;4878;-1584.4083;-1572.9265
4938;5036;2059.242;-2050.361
3082;4032;-1700.4164;-1221.1193
4692;5106;-1331.3488;-510.36658
453;5867;1763.737;-2488.4321
238;4370;1901.2493;771.7243
4617;5584;1705.4174;-1216.1206
492;3460;-1435.1271;-514.02893
126;4402;479.58487;259.92032
387;574;-1316.434;-218.13611
4023;5257;-903.05634;-1265.1527
1479;2076;1621.7178;1333.0133
3576;4150;-1199.8495;-245.99281
1779;2190;1851.2917;-560.61127
1404;5421;-1430.1324;-1389.7721
2458;4332;3885.8833;-571.86615
5231;2705;-3367.8425;698.01697
3692;4874;-1523.267;-93.86216
1199;1419;1632.3491;822.99274
121;4501;-1421.8828;2496.2253
3008;3750;-3427.5955;856.896
178;1018;1688.0497;-2724.5662
1466;4253;-1544.528;2081.4866
4112;4410;1081.3073;2459.1033
884;2731;1098.2087;2486.6335
1961;5249;523.83575;-16.054401
175;771;-1487.1133;-294.7636
4772;5559;1213.9941;-1655.4708
2151;2836;-155.2168;-845.96606
116;4508;746.093;-64.56425
108;4870;-1631.3109;1983.5005
3548;4158;1779.5184;-1523.4762
1921;2084;-1605.7208;-72.246315
3087;2713;-1291.4628;2407.7004
1137;4804;-1526.0269;2186.5825
3027;3283;475.35898;3366.6914
873;4036;1673.8313;-1300.9252
1356;1784;-359.98486;382.801
440;5082;1339.8254;1191.3358
635;4824;1084.234;40.950157
108;5574;-1631.3109;1983.5005
1518;3807;1148.5066;2435.6807
4699;5209;-1020.2792;-988.19135
727;2013;1826.2068;-1251.7288
192;310;2556.182;-85.043686
2386;3698;1625.2435;-2634.4675
1463;3703;884.71075;-879.6605
3203;5855;72.19875;2336.75
3503;4944;397.0673;445.2827
727;5900;1826.2068;-1251.7288
3506;5554;-315.28955;1601.2817
3486;5503;-951.1216;-526.9394
2032;5633;1592.6975;-2566.808
2218;1374;2482.5432;145.0405
630;3619;1643.1912;-593.10565
683;770;-948.22363;-1239.3445
1938;5718;-698.3543;1164.2094
885;4911;-1493.4672;2317.5603
937;1215;-439.89642;1646.2386
158;277;-1268.8458;-239.43285
2030;3301;-19.62398;-761.04065
1864;1986;-1125.9952;-202.09186
1493;2439;1447.6576;1230.1857
1378;5416;-1678.497;-1542.4906
3576;5274;-1199.8495;-245.99281
1825;4081;-1597.4523;-1540.055
848;4641;-1156.4734;2531.881
1518;4216;1148.5066;2435.6807
1110;2306;760.38025;197.5186
3530;5584;1845.0254;-1307.3445
4522;4882;2702.6333;-58.57263
1329;5337;1897.2585;-624.4046
3617;5713;-1449.2251;-327.78604
2126;5166;1451.2517;1103.2993
1595;4521;-1654.5541;-1442.1576
1456;4190;1619.8853;-1199.0419
3504;4448;-446.06534;2693.0952
189;5104;-1566.8125;-1237.6243
1112;5729;-346.2198;1457.8271
683;5505;-948.22363;-1239.3445
665;2527;-1673.2854;2151.9744
4913;5085;2821.1992;-12.6406
1061;541;1622.1484;-1330.5651
4227;5036;2379.087;-2192.6611
1800;3999;-1074.3239;-1297.0371
1664;4853;-66.679794;-814.82
510;4158;1642.211;-1430.4377
3000;4835;1764.3147;-1456.9633
2670;2771;1371.4929;1148.4232
3219;3527;-1731.0334;-1203.3099
2761;4823;-1739.9651;-1015.4077
1590;2379;-658.5251;1356.372
1713;5109;-1918.2847;-756.24725
612;3091;-212.0797;853.4415
784;3484;853.97784;-2326.7454
3166;4949;36.39214;-453.6168
2041;5797;-1625.5548;-1372.8004
726;5277;-1538.7758;-1320.035
4634;5426;2675.922;301.55713
4447;5216;2425.2107;127.53418
4602;4964;-1611.826;-1180.4852
4010;5726;-1482.3293;-1475.0035
1245;4575;-251.73323;1855.0126
706;2894;-1109.829;-1452.9816
3336;2770;-1648.8646;-1387.1049
318;4307;2460.5747;-51.284122
2337;5599;-1502.66;2377.473
302;5357;-404.50674;1408.2407
2058;2154;1524.7944;-2612.456
4437;5885;-1453.6925;2680.093
98;1224;-1348.9126;2304.3767
2259;2731;1016.1958;2565.3423
391;1630;606.6244;88.68579
1142;3140;-1462.6697;2575.538
2343;3579;1749.6772;-505.88766
761;2615;917.71106;239.97801
5285;5543;1818.5964;-1197.4542
3726;4910;503.00558;-1056.377
2218;4531;2482.5432;145.0405
1511;3094;-325.1147;1673.1104
195;837;-1737.2361;-1459.6631
3076;3263;-1815.1199;-1357.4285
4670;4690;1849.9724;-661.4844
2572;3439;-1617.6105;-1469.5156
5524;1846;-1012.06256;-1344.8059
1454;2269;1675.9259;-2306.3716
3306;5059;-1376.4971;-1118.777
1466;1931;-1544.528;2081.4866
192;270;2556.182;-85.043686
2286;4435;-1491.4757;2776.456
484;4873;-206.2115;-251.99327
4033;5111;-1093.8783;2491.6655
415;2255;-780.69965;-1162.3485
2670;3986;1371.4929;1148.4232
2676;3665;-1082.5315;2516.1658
1333;4545;2507.4248;-219.00424
175;1921;-1487.1133;-294.7636
510;2413;1642.211;-1430.4377
138;3883;-1045.8185;2474.3176
4482;5666;1051.6798;1693.1014
467;2056;825.4463;-866.4361
4158;4835;1817.2705;-1372.2203
1480;3271;-1992.9877;184.07892
3576;5178;-1199.8495;-245.99281
1263;5543;1751.1094;-1147.5543
2142;5426;2505.6309;324.7203
894;1144;1069.3416;1861.0784
5072;5079;-1489.2231;-1195.4958
3202;3991;2824.8376;17.56966
3363;5076;-1593.2756;-1258.6176
766;3874;-1154.9216;2475.053
2327;2348;669.3716;-10.957298
2957;4521;-325.7014;266.25995
4545;5291;2609.5303;-24.67324
4211;2894;-1066.6201;-1360.6512
202;1348;-1866.8036;-679.12714
3826;4466;2573.332;-69.418655
5750;1990;-1425.9834;-1013.11145
2514;5391;205.7091;2651.2031
2937;5118;-428.85135;-64.47739
3651;4197;-1197.6643;2288.673
1441;4265;-245.39919;-1214.19
288;182;354.18546;-1882.0885
4036;5538;1894.7406;-1266.5979
1965;5420;-345.02084;1422.3087
684;4004;276.458;275.23337
821;4621;76.44336;-55.820484
503;2855;-1420.7197;-186.82605
3158;4406;-1632.9512;-813.51465
1186;2421;1755.7146;694.3743
5524;5326;-1012.06256;-1344.8059
3117;5479;-539.75757;1511.0227
1017;1641;-1488.3363;-1449.078
1892;182;214.01149;-1835.8641
1887;2306;669.55493;83.71074
1825;4476;-1597.4523;-1540.055
3079;5635;1673.0242;-2577.8396
5153;5584;1696.5634;-1132.5188
89;4410;1168.7948;2643.8853
581;3428;1091.0406;2510.9773
4932;5633;1600.4298;-2673.342
1553;1575;-33.09479;392.91833
1151;5318;2550.0527;-359.53775
218;518;-148.64278;488.43314
4410;5051;1121.2289;2634.5442
540;2341;373.6942;-894.6345
2646;3680;-1536.397;-411.27136
2030;5279;-19.62398;-761.04065
568;4205;-407.49002;1697.5704
2197;2815;1709.4042;-1414.4983
1333;5571;2507.4248;-219.00424
4441;5588;2330.9668;-312.80865
2960;3964;-7.053798;903.4628
498;5468;1024.03;-2503.0156
1707;5633;1722.3804;-2677.7434
185;2326;491.52475;3193.896
4189;789;423.03906;-1016.1678
786;5578;-806.1741;-109.3463
2034;3329;-481.31845;1475.0751
1074;2972;-68.42135;-772.5278
2071;4494;-883.94653;-1505.498
896;5787;-184.3174;408.29678
1056;3001;-678.5804;-199.15132
3878;4108;173.17226;2562.9148
2143;1374;2134.7644;-60.611958
2160;4071;1806.935;-1226.2609
1292;4508;703.94745;-209.54607
2842;3924;522.3862;3285.9436
1456;3752;1619.8853;-1199.0419
1041;5800;323.1447;1513.3425
424;2825;1656.5466;1274.2853
1707;3512;1722.3804;-2677.7434
2804;4032;-1850.4225;-1287.963
1385;3317;-365.91583;1304.8325
234;5317;628.2038;373.4329
211;1378;-1721.0264;-1360.6588
79;837;-1570.8195;-1116.2926
1229;2008;1060.5027;-2592.6687
1686;5124;-1550.3088;-1262.731
4447;5245;2425.2107;127.53418
39;4928;1180.5792;2501.74
1085;4974;-1938.9681;-627.0489
1142;5855;-1462.6697;2575.538
862;4922;1889.7908;869.6836
958;5524;-1091.4498;-1341.8453
2140;5373;1754.2405;1677.1493
1239;3717;1834.3832;-2574.9282
2051;4033;-1030.8796;2428.9412
2988;5416;-1693.373;-1624.9598
3745;4473;2045.2891;859.99585
3281;5868;-1675.8309;-1502.322
919;5662;2644.601;107.42703
101;5346;-1555.3613;-347.7536
2320;4525;-1662.56;-1568.1937
1980;4954;181.14809;2588.8606
1933;3963;2196.2456;32.71274
103;735;1441.1548;1136.2275
837;1647;-1496.1736;-1362.7114
4496;955;-370.44418;1374.2172
956;4636;574.1831;-1011.833
1951;5410;358.34827;-1010.77826
2;453;1903.3188;-2572.1895
1581;2646;-1583.1033;-452.71335
4307;5571;2386.1455;-106.49266
1526;1990;-1640.7697;-1061.8623
169;4943;-1324.1715;2416.5247
965;1613;1009.5945;858.0964
160;1340;1683.0349;-1345.344
5308;5855;-1221.3655;2626.5344
5605;4734;849.7451;1639.2775
1625;1223;2704.946;253.15308
3769;4761;-1307.2302;2246.6018
3079;4775;1673.0242;-2577.8396
2906;5416;-1614.9486;-1437.7776
1864;5419;-1125.9952;-202.09186
1651;5414;-1775.9604;-1418.0748
3752;5900;1800.618;-1257.8472
1796;5111;-1213.2004;2325.315
1456;5153;1619.8853;-1199.0419
2105;5800;-791.6519;-968.95734
3088;3270;-1461.2042;-303.6858
1470;5076;-1554.2404;-1350.7054
1561;4288;1623.4795;1373.4872
3986;4735;1231.8291;1013.24786
121;2015;-1421.8828;2496.2253
766;2334;-1154.9216;2475.053
2731;4255;1006.8378;2483.0488
55;5855;-1320.3861;2580.7092
700;4205;-288.295;1682.1006
1456;3297;1619.8853;-1199.0419
1707;5592;1722.3804;-2677.7434
1225;4401;-1298.5;-2080.2266
1712;4310;2471.5486;-26.41332
1632;2730;-1397.7102;2334.1
1474;2723;-1304.5948;-1115.2084
2072;3603;-389.6101;1747.8304
589;5434;-838.06885;-1302.3416
2387;2739;2387.789;-2241.2766
2361;5646;-1629.6438;53.94086
3507;4299;-3364.5132;951.4135
480;4437;-1420.1366;2463.0796
2217;5538;1624.6469;-1238.9015
3164;4962;-1410.1863;-151.90831
2307;3166;121.47279;-631.61633
876;2639;-1083.9324;2396.749
3744;4198;-1495.5668;-665.05786
1456;5692;1619.8853;-1199.0419
3525;5404;-584.46814;459.66473
2034;4900;-481.31845;1475.0751
1571;5086;-584.074;1428.5469
2046;2524;-942.63513;2370.9685
1909;2713;-1360.8104;2458.583
1928;3011;415.2134;-9.888396
2761;4972;-1739.9651;-1015.4077
109;5867;1737.5543;-2827.598
2624;4249;2627.2676;213.02213
2899;5093;-1262.0177;2636.2217
4785;5808;-1561.2543;-1555.2518
3007;3110;-1550.9967;-1405.8325
4829;5092;480.6338;-8.10383
2236;2684;-173.62103;-1989.9489
2493;2958;-1391.0143;-332.31824
2848;4274;-539.938;446.5765
4602;5891;-1611.826;-1180.4852
755;5249;343.40634;115.44154
5816;3981;-1756.7909;-1223.4221
2532;4884;219.9456;510.5753
5081;5735;1045.7783;2470.0974
4121;5758;-1281.346;2275.0762
2496;3937;-285.69214;572.1649
2073;2190;1720.8292;-566.9934
116;4829;746.093;-64.56425
1269;2727;544.18536;39.50029
2262;3717;1702.0426;-2837.9402
5178;5796;-1538.417;-384.19815
1473;2639;-1061.9799;2496.6033
2017;5036;2189.3196;-2103.7542
18;2213;-232.40015;-207.737
4164;5057;-1627.9868;2787.6091
918;4614;1552.6149;-965.6292
4602;5076;-1611.826;-1180.4852
2049;3722;1041.1519;173.83595
516;3144;-1587.8704;-1451.6202
1627;2257;-1753.673;-1361.0856
3099;5760;-1068.306;2230.9548
2998;3140;-1289.4629;2616.8062
2574;5139;658.4149;-918.6492
1242;3678;-419.50262;-330.79333
1864;4340;-1125.9952;-202.09186
2013;4325;1852.8312;-1157.0726
4445;4672;2765.6562;243.06529
4972;5582;-1732.2985;-1293.5067
2730;4598;-1378.364;2500.904
619;4448;-449.92578;2654.5676
1508;3862;240.98885;-663.8132
3505;5867;1898.628;-2651.4578
127;5106;771.0524;-2293.5388
2373;4785;-1463.2909;-1491.23
2176;936;-1006.3947;-851.2174
1995;3211;-409.31778;1583.8983
2423;3030;943.0057;-4628.8623
2389;4542;1865.5135;-1220.684
3306;4622;-1376.4971;-1118.777
5267;5612;1667.1993;651.60297
2906;3365;-1614.9486;-1437.7776
3207;4874;-1480.3751;-182.62894
96;4620;852.50226;-262.612
497;3098;2631.5266;86.00678
1931;2540;-1664.9237;2119.511
1921;4874;-1605.7208;-72.246315
2535;3947;-1425.0325;-1281.1329
5538;5692;1813.4764;-1292.6667
2183;3541;1637.6124;-2605.1406
415;4763;-780.69965;-1162.3485
1691;4316;1725.6066;-287.6965
2580;4324;-729.88605;-641.5452
3311;4140;2609.1963;232.41484
1370;3833;2589.0383;252.03308
3704;1430;83.71227;2596.945
2872;4643;-1012.285;-1373.1862
78;5762;1988.3123;101.605515
169;2730;-1324.1715;2416.5247
100;3721;933.1591;-2342.0183
2417;3752;1799.9943;-1391.676
400;3270;-1591.0496;-198.6887
5079;5638;-1702.3132;-1308.9835
4425;4974;-2104.958;-597.91003
1864;4434;-1125.9952;-202.09186
29;4243;-2042.9237;-538.6739
863;2884;499.1143;1600.8784
93;4079;-239.56627;1826.7095
4023;4032;-903.05634;-1265.1527
1263;4414;1751.1094;-1147.5543
3478;5901;-404.54788;-628.7567
1390;2187;-211.22809;-171.19598
2345;4297;504.37894;-1146.1537
633;1232;-106.68494;-848.5484
1469;2474;-44.91403;-2296.3767
5562;4113;-1043.2585;-1302.3419
2547;2629;-1541.8013;-1209.0243
692;1340;1775.3981;-1311.8636
4354;4920;1789.441;-1362.8645
952;2056;745.998;-875.3928
3825;5066;-798.0924;-345.2543
4205;4496;-302.52475;1632.7972
