Source;Target;Type;Id;Label;Weight
434;2722;Undirected;888;;1
2059;5016;Undirected;889;;1
2386;5867;Undirected;890;;1
727;1977;Undirected;891;;1
956;1047;Undirected;892;;1
1562;3857;Undirected;893;;1
3541;4694;Undirected;894;;1
2406;5227;Undirected;895;;1
568;4754;Undirected;896;;1
277;2646;Undirected;897;;1
1067;3762;Undirected;898;;1
4459;5772;Undirected;899;;1
1091;2725;Undirected;900;;1
3009;4202;Undirected;901;;1
1639;5665;Undirected;902;;1
1429;2160;Undirected;903;;1
505;5791;Undirected;904;;1
3336;4972;Undirected;905;;1
5494;5879;Undirected;906;;1
1091;1930;Undirected;907;;1
2155;2258;Undirected;908;;1
1909;4598;Undirected;909;;1
1088;5093;Undirected;910;;1
5099;5665;Undirected;911;;1
4;1439;Undirected;912;;1
2113;5536;Undirected;913;;1
1902;2500;Undirected;914;;1
4422;4572;Undirected;915;;1
469;2386;Undirected;916;;1
792;1997;Undirected;917;;1
2314;5494;Undirected;918;;1
652;963;Undirected;919;;1
2412;4244;Undirected;920;;1
2512;4406;Undirected;921;;1
3817;5446;Undirected;922;;1
2035;4333;Undirected;923;;1
934;3651;Undirected;924;;1
1595;1627;Undirected;925;;1
150;1086;Undirected;926;;1
3013;4909;Undirected;927;;1
1805;3219;Undirected;928;;1
519;531;Undirected;929;;1
2175;5789;Undirected;930;;1
2325;5590;Undirected;931;;1
938;2515;Undirected;932;;1
2647;3665;Undirected;933;;1
2831;5184;Undirected;934;;1
1012;4071;Undirected;935;;1
3234;4970;Undirected;936;;1
1535;3576;Undirected;937;;1
821;5773;Undirected;938;;1
1456;2217;Undirected;939;;1
2781;5462;Undirected;940;;1
3278;5896;Undirected;941;;1
130;557;Undirected;942;;1
2906;3439;Undirected;943;;1
1091;5899;Undirected;944;;1
2677;5768;Undirected;945;;1
1864;3468;Undirected;946;;1
2777;4153;Undirected;947;;1
1088;5855;Undirected;948;;1
2648;5441;Undirected;949;;1
5564;5756;Undirected;950;;1
1017;5871;Undirected;951;;1
869;3436;Undirected;952;;1
589;1800;Undirected;953;;1
2052;5899;Undirected;954;;1
2749;3872;Undirected;955;;1
1085;2256;Undirected;956;;1
1158;4528;Undirected;957;;1
889;1570;Undirected;958;;1
1778;5789;Undirected;959;;1
350;641;Undirected;960;;1
133;1690;Undirected;961;;1
190;5554;Undirected;962;;1
1864;2501;Undirected;963;;1
423;1830;Undirected;964;;1
4561;1374;Undirected;965;;1
630;648;Undirected;966;;1
1747;5870;Undirected;967;;1
1212;2825;Undirected;968;;1
3399;3580;Undirected;969;;1
1329;3208;Undirected;970;;1
2515;4785;Undirected;971;;1
3087;3665;Undirected;972;;1
2211;4096;Undirected;973;;1
345;4839;Undirected;974;;1
1474;5416;Undirected;975;;1
86;2059;Undirected;976;;1
1972;5154;Undirected;977;;1
4459;4861;Undirected;978;;1
1155;3284;Undirected;979;;1
1353;1429;Undirected;980;;1
873;4542;Undirected;981;;1
1976;4914;Undirected;982;;1
1414;3263;Undirected;983;;1
3317;5565;Undirected;984;;1
468;3541;Undirected;985;;1
1079;4562;Undirected;986;;1
2386;2563;Undirected;987;;1
1075;4551;Undirected;988;;1
4185;5093;Undirected;989;;1
4753;5099;Undirected;990;;1
63;3615;Undirected;991;;1
1618;3317;Undirected;992;;1
1522;5405;Undirected;993;;1
2292;5391;Undirected;994;;1
2106;1836;Undirected;995;;1
2546;5494;Undirected;996;;1
218;2491;Undirected;997;;1
4598;4911;Undirected;998;;1
2335;3086;Undirected;999;;1
124;501;Undirected;1000;;1
14;1330;Undirected;1001;;1
1112;3955;Undirected;1002;;1
3409;4023;Undirected;1003;;1
2634;4253;Undirected;1004;;1
2633;4288;Undirected;1005;;1
1147;3476;Undirected;1006;;1
4563;5315;Undirected;1007;;1
74;4807;Undirected;1008;;1
190;2948;Undirected;1009;;1
4163;4207;Undirected;1010;;1
41;183;Undirected;1011;;1
3929;5893;Undirected;1012;;1
4107;4674;Undirected;1013;;1
1581;3925;Undirected;1014;;1
2614;4060;Undirected;1015;;1
408;2173;Undirected;1016;;1
3541;5799;Undirected;1017;;1
2565;4632;Undirected;1018;;1
1535;4786;Undirected;1019;;1
2524;5292;Undirected;1020;;1
790;293;Undirected;1021;;1
3096;5480;Undirected;1022;;1
4972;5124;Undirected;1023;;1
1680;2111;Undirected;1024;;1
435;901;Undirected;1025;;1
3169;3752;Undirected;1026;;1
4972;5871;Undirected;1027;;1
77;1744;Undirected;1028;;1
670;2488;Undirected;1029;;1
909;4634;Undirected;1030;;1
1407;2621;Undirected;1031;;1
1333;5644;Undirected;1032;;1
5416;5797;Undirected;1033;;1
2382;2954;Undirected;1034;;1
2759;3170;Undirected;1035;;1
3902;5155;Undirected;1036;;1
2334;5292;Undirected;1037;;1
287;2556;Undirected;1038;;1
3112;3818;Undirected;1039;;1
18;271;Undirected;1040;;1
65;3156;Undirected;1041;;1
1397;3117;Undirected;1042;;1
210;2083;Undirected;1043;;1
1058;4395;Undirected;1044;;1
5148;5602;Undirected;1045;;1
2413;3498;Undirected;1046;;1
1157;1429;Undirected;1047;;1
1248;5633;Undirected;1048;;1
1114;4955;Undirected;1049;;1
3220;3412;Undirected;1050;;1
1595;3363;Undirected;1051;;1
193;4490;Undirected;1052;;1
1370;1625;Undirected;1053;;1
1864;5288;Undirected;1054;;1
5154;5785;Undirected;1055;;1
2397;3819;Undirected;1056;;1
1271;5726;Undirected;1057;;1
378;2580;Undirected;1058;;1
1246;5206;Undirected;1059;;1
1137;1931;Undirected;1060;;1
2060;3595;Undirected;1061;;1
2904;3379;Undirected;1062;;1
4418;5421;Undirected;1063;;1
1813;4175;Undirected;1064;;1
919;4545;Undirected;1065;;1
1111;769;Undirected;1066;;1
3806;5423;Undirected;1067;;1
91;3593;Undirected;1068;;1
1813;966;Undirected;1069;;1
5657;5661;Undirected;1070;;1
138;1972;Undirected;1071;;1
3508;4181;Undirected;1072;;1
648;2088;Undirected;1073;;1
167;930;Undirected;1074;;1
147;4490;Undirected;1075;;1
2815;3432;Undirected;1076;;1
4617;4835;Undirected;1077;;1
734;1263;Undirected;1078;;1
860;4954;Undirected;1079;;1
1015;3207;Undirected;1080;;1
1747;3574;Undirected;1081;;1
3438;4112;Undirected;1082;;1
3006;3748;Undirected;1083;;1
3484;5376;Undirected;1084;;1
3896;5830;Undirected;1085;;1
1684;2714;Undirected;1086;;1
289;4854;Undirected;1087;;1
2015;3665;Undirected;1088;;1
3319;5882;Undirected;1089;;1
1016;3879;Undirected;1090;;1
1790;4818;Undirected;1091;;1
720;838;Undirected;1092;;1
3056;3624;Undirected;1093;;1
277;2776;Undirected;1094;;1
4974;4982;Undirected;1095;;1
2444;4653;Undirected;1096;;1
3594;4928;Undirected;1097;;1
810;2387;Undirected;1098;;1
3562;5127;Undirected;1099;;1
2704;4362;Undirected;1100;;1
5800;5884;Undirected;1101;;1
2863;3576;Undirected;1102;;1
2176;3400;Undirected;1103;;1
2039;2306;Undirected;1104;;1
97;3184;Undirected;1105;;1
877;4878;Undirected;1106;;1
4938;5036;Undirected;1107;;1
3082;4032;Undirected;1108;;1
4692;5106;Undirected;1109;;1
453;5867;Undirected;1110;;1
238;4370;Undirected;1111;;1
4617;5584;Undirected;1112;;1
492;3460;Undirected;1113;;1
126;4402;Undirected;1114;;1
387;574;Undirected;1115;;1
4023;5257;Undirected;1116;;1
1479;2076;Undirected;1117;;1
3576;4150;Undirected;1118;;1
1779;2190;Undirected;1119;;1
1404;5421;Undirected;1120;;1
2458;4332;Undirected;1121;;1
5231;2705;Undirected;1122;;1
3692;4874;Undirected;1123;;1
1199;1419;Undirected;1124;;1
121;4501;Undirected;1125;;1
3008;3750;Undirected;1126;;1
178;1018;Undirected;1127;;1
1466;4253;Undirected;1128;;1
4112;4410;Undirected;1129;;1
884;2731;Undirected;1130;;1
1961;5249;Undirected;1131;;1
175;771;Undirected;1132;;1
4772;5559;Undirected;1133;;1
2151;2836;Undirected;1134;;1
116;4508;Undirected;1135;;1
108;4870;Undirected;1136;;1
3548;4158;Undirected;1137;;1
1921;2084;Undirected;1138;;1
3087;2713;Undirected;1139;;1
1137;4804;Undirected;1140;;1
3027;3283;Undirected;1141;;1
873;4036;Undirected;1142;;1
1356;1784;Undirected;1143;;1
440;5082;Undirected;1144;;1
635;4824;Undirected;1145;;1
108;5574;Undirected;1146;;1
1518;3807;Undirected;1147;;1
4699;5209;Undirected;1148;;1
727;2013;Undirected;1149;;1
192;310;Undirected;1150;;1
2386;3698;Undirected;1151;;1
1463;3703;Undirected;1152;;1
3203;5855;Undirected;1153;;1
3503;4944;Undirected;1154;;1
727;5900;Undirected;1155;;1
3506;5554;Undirected;1156;;1
3486;5503;Undirected;1157;;1
2032;5633;Undirected;1158;;1
2218;1374;Undirected;1159;;1
630;3619;Undirected;1160;;1
683;770;Undirected;1161;;1
1938;5718;Undirected;1162;;1
885;4911;Undirected;1163;;1
937;1215;Undirected;1164;;1
158;277;Undirected;1165;;1
2030;3301;Undirected;1166;;1
1864;1986;Undirected;1167;;1
1493;2439;Undirected;1168;;1
1378;5416;Undirected;1169;;1
3576;5274;Undirected;1170;;1
1825;4081;Undirected;1171;;1
848;4641;Undirected;1172;;1
1518;4216;Undirected;1173;;1
1110;2306;Undirected;1174;;1
3530;5584;Undirected;1175;;1
4522;4882;Undirected;1176;;1
1329;5337;Undirected;1177;;1
3617;5713;Undirected;1178;;1
2126;5166;Undirected;1179;;1
1595;4521;Undirected;1180;;1
1456;4190;Undirected;1181;;1
3504;4448;Undirected;1182;;1
189;5104;Undirected;1183;;1
1112;5729;Undirected;1184;;1
683;5505;Undirected;1185;;1
665;2527;Undirected;1186;;1
4913;5085;Undirected;1187;;1
1061;541;Undirected;1188;;1
4227;5036;Undirected;1189;;1
1800;3999;Undirected;1190;;1
1664;4853;Undirected;1191;;1
510;4158;Undirected;1192;;1
3000;4835;Undirected;1193;;1
2670;2771;Undirected;1194;;1
3219;3527;Undirected;1195;;1
2761;4823;Undirected;1196;;1
1590;2379;Undirected;1197;;1
1713;5109;Undirected;1198;;1
612;3091;Undirected;1199;;1
784;3484;Undirected;1200;;1
3166;4949;Undirected;1201;;1
2041;5797;Undirected;1202;;1
726;5277;Undirected;1203;;1
4634;5426;Undirected;1204;;1
4447;5216;Undirected;1205;;1
4602;4964;Undirected;1206;;1
4010;5726;Undirected;1207;;1
1245;4575;Undirected;1208;;1
706;2894;Undirected;1209;;1
3336;2770;Undirected;1210;;1
318;4307;Undirected;1211;;1
2337;5599;Undirected;1212;;1
302;5357;Undirected;1213;;1
2058;2154;Undirected;1214;;1
4437;5885;Undirected;1215;;1
98;1224;Undirected;1216;;1
2259;2731;Undirected;1217;;1
391;1630;Undirected;1218;;1
1142;3140;Undirected;1219;;1
2343;3579;Undirected;1220;;1
761;2615;Undirected;1221;;1
5285;5543;Undirected;1222;;1
3726;4910;Undirected;1223;;1
2218;4531;Undirected;1224;;1
1511;3094;Undirected;1225;;1
195;837;Undirected;1226;;1
3076;3263;Undirected;1227;;1
4670;4690;Undirected;1228;;1
2572;3439;Undirected;1229;;1
5524;1846;Undirected;1230;;1
1454;2269;Undirected;1231;;1
3306;5059;Undirected;1232;;1
1466;1931;Undirected;1233;;1
192;270;Undirected;1234;;1
2286;4435;Undirected;1235;;1
484;4873;Undirected;1236;;1
4033;5111;Undirected;1237;;1
415;2255;Undirected;1238;;1
2670;3986;Undirected;1239;;1
2676;3665;Undirected;1240;;1
1333;4545;Undirected;1241;;1
175;1921;Undirected;1242;;1
510;2413;Undirected;1243;;1
138;3883;Undirected;1244;;1
4482;5666;Undirected;1245;;1
467;2056;Undirected;1246;;1
4158;4835;Undirected;1247;;1
1480;3271;Undirected;1248;;1
3576;5178;Undirected;1249;;1
1263;5543;Undirected;1250;;1
2142;5426;Undirected;1251;;1
894;1144;Undirected;1252;;1
5072;5079;Undirected;1253;;1
3202;3991;Undirected;1254;;1
3363;5076;Undirected;1255;;1
766;3874;Undirected;1256;;1
2327;2348;Undirected;1257;;1
2957;4521;Undirected;1258;;1
4545;5291;Undirected;1259;;1
4211;2894;Undirected;1260;;1
202;1348;Undirected;1261;;1
3826;4466;Undirected;1262;;1
5750;1990;Undirected;1263;;1
2514;5391;Undirected;1264;;1
2937;5118;Undirected;1265;;1
3651;4197;Undirected;1266;;1
1441;4265;Undirected;1267;;1
288;182;Undirected;1268;;1
4036;5538;Undirected;1269;;1
1965;5420;Undirected;1270;;1
684;4004;Undirected;1271;;1
821;4621;Undirected;1272;;1
503;2855;Undirected;1273;;1
3158;4406;Undirected;1274;;1
1186;2421;Undirected;1275;;1
5524;5326;Undirected;1276;;1
3117;5479;Undirected;1277;;1
1017;1641;Undirected;1278;;1
1892;182;Undirected;1279;;1
1887;2306;Undirected;1280;;1
1825;4476;Undirected;1281;;1
3079;5635;Undirected;1282;;1
5153;5584;Undirected;1283;;1
89;4410;Undirected;1284;;1
581;3428;Undirected;1285;;1
4932;5633;Undirected;1286;;1
1553;1575;Undirected;1287;;1
1151;5318;Undirected;1288;;1
218;518;Undirected;1289;;1
4410;5051;Undirected;1290;;1
540;2341;Undirected;1291;;1
2646;3680;Undirected;1292;;1
2030;5279;Undirected;1293;;1
568;4205;Undirected;1294;;1
2197;2815;Undirected;1295;;1
1333;5571;Undirected;1296;;1
4441;5588;Undirected;1297;;1
2960;3964;Undirected;1298;;1
498;5468;Undirected;1299;;1
1707;5633;Undirected;1300;;1
185;2326;Undirected;1301;;1
4189;789;Undirected;1302;;1
786;5578;Undirected;1303;;1
2034;3329;Undirected;1304;;1
1074;2972;Undirected;1305;;1
2071;4494;Undirected;1306;;1
896;5787;Undirected;1307;;1
1056;3001;Undirected;1308;;1
3878;4108;Undirected;1309;;1
2143;1374;Undirected;1310;;1
2160;4071;Undirected;1311;;1
1292;4508;Undirected;1312;;1
2842;3924;Undirected;1313;;1
1456;3752;Undirected;1314;;1
1041;5800;Undirected;1315;;1
424;2825;Undirected;1316;;1
1707;3512;Undirected;1317;;1
2804;4032;Undirected;1318;;1
1385;3317;Undirected;1319;;1
234;5317;Undirected;1320;;1
211;1378;Undirected;1321;;1
79;837;Undirected;1322;;1
1229;2008;Undirected;1323;;1
1686;5124;Undirected;1324;;1
4447;5245;Undirected;1325;;1
39;4928;Undirected;1326;;1
1085;4974;Undirected;1327;;1
1142;5855;Undirected;1328;;1
862;4922;Undirected;1329;;1
958;5524;Undirected;1330;;1
2140;5373;Undirected;1331;;1
1239;3717;Undirected;1332;;1
2051;4033;Undirected;1333;;1
2988;5416;Undirected;1334;;1
3745;4473;Undirected;1335;;1
3281;5868;Undirected;1336;;1
919;5662;Undirected;1337;;1
101;5346;Undirected;1338;;1
2320;4525;Undirected;1339;;1
1980;4954;Undirected;1340;;1
1933;3963;Undirected;1341;;1
103;735;Undirected;1342;;1
837;1647;Undirected;1343;;1
4496;955;Undirected;1344;;1
956;4636;Undirected;1345;;1
1951;5410;Undirected;1346;;1
2;453;Undirected;1347;;1
1581;2646;Undirected;1348;;1
4307;5571;Undirected;1349;;1
1526;1990;Undirected;1350;;1
169;4943;Undirected;1351;;1
965;1613;Undirected;1352;;1
160;1340;Undirected;1353;;1
5308;5855;Undirected;1354;;1
5605;4734;Undirected;1355;;1
1625;1223;Undirected;1356;;1
3769;4761;Undirected;1357;;1
3079;4775;Undirected;1358;;1
2906;5416;Undirected;1359;;1
1864;5419;Undirected;1360;;1
1651;5414;Undirected;1361;;1
3752;5900;Undirected;1362;;1
1796;5111;Undirected;1363;;1
1456;5153;Undirected;1364;;1
2105;5800;Undirected;1365;;1
3088;3270;Undirected;1366;;1
1470;5076;Undirected;1367;;1
1561;4288;Undirected;1368;;1
3986;4735;Undirected;1369;;1
121;2015;Undirected;1370;;1
766;2334;Undirected;1371;;1
2731;4255;Undirected;1372;;1
55;5855;Undirected;1373;;1
700;4205;Undirected;1374;;1
1456;3297;Undirected;1375;;1
1707;5592;Undirected;1376;;1
1225;4401;Undirected;1377;;1
1712;4310;Undirected;1378;;1
1632;2730;Undirected;1379;;1
1474;2723;Undirected;1380;;1
2072;3603;Undirected;1381;;1
589;5434;Undirected;1382;;1
2387;2739;Undirected;1383;;1
2361;5646;Undirected;1384;;1
3507;4299;Undirected;1385;;1
480;4437;Undirected;1386;;1
2217;5538;Undirected;1387;;1
3164;4962;Undirected;1388;;1
2307;3166;Undirected;1389;;1
876;2639;Undirected;1390;;1
3744;4198;Undirected;1391;;1
1456;5692;Undirected;1392;;1
3525;5404;Undirected;1393;;1
2034;4900;Undirected;1394;;1
1571;5086;Undirected;1395;;1
2046;2524;Undirected;1396;;1
1909;2713;Undirected;1397;;1
1928;3011;Undirected;1398;;1
2761;4972;Undirected;1399;;1
109;5867;Undirected;1400;;1
2624;4249;Undirected;1401;;1
2899;5093;Undirected;1402;;1
4785;5808;Undirected;1403;;1
3007;3110;Undirected;1404;;1
4829;5092;Undirected;1405;;1
2236;2684;Undirected;1406;;1
2493;2958;Undirected;1407;;1
2848;4274;Undirected;1408;;1
4602;5891;Undirected;1409;;1
755;5249;Undirected;1410;;1
5816;3981;Undirected;1411;;1
2532;4884;Undirected;1412;;1
5081;5735;Undirected;1413;;1
4121;5758;Undirected;1414;;1
2496;3937;Undirected;1415;;1
2073;2190;Undirected;1416;;1
116;4829;Undirected;1417;;1
1269;2727;Undirected;1418;;1
2262;3717;Undirected;1419;;1
5178;5796;Undirected;1420;;1
1473;2639;Undirected;1421;;1
2017;5036;Undirected;1422;;1
18;2213;Undirected;1423;;1
4164;5057;Undirected;1424;;1
918;4614;Undirected;1425;;1
4602;5076;Undirected;1426;;1
2049;3722;Undirected;1427;;1
516;3144;Undirected;1428;;1
1627;2257;Undirected;1429;;1
3099;5760;Undirected;1430;;1
2998;3140;Undirected;1431;;1
2574;5139;Undirected;1432;;1
1242;3678;Undirected;1433;;1
1864;4340;Undirected;1434;;1
2013;4325;Undirected;1435;;1
4445;4672;Undirected;1436;;1
4972;5582;Undirected;1437;;1
2730;4598;Undirected;1438;;1
619;4448;Undirected;1439;;1
1508;3862;Undirected;1440;;1
3505;5867;Undirected;1441;;1
127;5106;Undirected;1442;;1
2373;4785;Undirected;1443;;1
2176;936;Undirected;1444;;1
1995;3211;Undirected;1445;;1
2423;3030;Undirected;1446;;1
2389;4542;Undirected;1447;;1
3306;4622;Undirected;1448;;1
5267;5612;Undirected;1449;;1
2906;3365;Undirected;1450;;1
3207;4874;Undirected;1451;;1
96;4620;Undirected;1452;;1
497;3098;Undirected;1453;;1
1931;2540;Undirected;1454;;1
1921;4874;Undirected;1455;;1
2535;3947;Undirected;1456;;1
5538;5692;Undirected;1457;;1
2183;3541;Undirected;1458;;1
415;4763;Undirected;1459;;1
1691;4316;Undirected;1460;;1
2580;4324;Undirected;1461;;1
3311;4140;Undirected;1462;;1
1370;3833;Undirected;1463;;1
3704;1430;Undirected;1464;;1
2872;4643;Undirected;1465;;1
78;5762;Undirected;1466;;1
169;2730;Undirected;1467;;1
100;3721;Undirected;1468;;1
2417;3752;Undirected;1469;;1
400;3270;Undirected;1470;;1
5079;5638;Undirected;1471;;1
4425;4974;Undirected;1472;;1
1864;4434;Undirected;1473;;1
29;4243;Undirected;1474;;1
863;2884;Undirected;1475;;1
93;4079;Undirected;1476;;1
4023;4032;Undirected;1477;;1
1263;4414;Undirected;1478;;1
3478;5901;Undirected;1479;;1
1390;2187;Undirected;1480;;1
2345;4297;Undirected;1481;;1
633;1232;Undirected;1482;;1
1469;2474;Undirected;1483;;1
5562;4113;Undirected;1484;;1
2547;2629;Undirected;1485;;1
692;1340;Undirected;1486;;1
4354;4920;Undirected;1487;;1
952;2056;Undirected;1488;;1
3825;5066;Undirected;1489;;1
4205;4496;Undirected;1490;;1
4395;4872;Undirected;1491;;1
1201;2638;Undirected;1492;;1
1595;4838;Undirected;1493;;1
1257;2304;Undirected;1494;;1
574;3970;Undirected;1495;;1
3189;3513;Undirected;1496;;1
3042;4874;Undirected;1497;;1
79;1127;Undirected;1498;;1
1128;2577;Undirected;1499;;1
996;3840;Undirected;1500;;1
3793;4427;Undirected;1501;;1
4106;5354;Undirected;1502;;1
869;967;Undirected;1503;;1
1143;1864;Undirected;1504;;1
3171;1939;Undirected;1505;;1
401;1028;Undirected;1506;;1
2230;3140;Undirected;1507;;1
3278;4422;Undirected;1508;;1
2105;4273;Undirected;1509;;1
1145;5355;Undirected;1510;;1
179;1590;Undirected;1511;;1
1867;1337;Undirected;1512;;1
1326;3008;Undirected;1513;;1
2551;3281;Undirected;1514;;1
1507;2027;Undirected;1515;;1
2900;5142;Undirected;1516;;1
1189;5078;Undirected;1517;;1
1414;1773;Undirected;1518;;1
5084;2853;Undirected;1519;;1
3020;3617;Undirected;1520;;1
424;2633;Undirected;1521;;1
92;4690;Undirected;1522;;1
49;961;Undirected;1523;;1
3471;5366;Undirected;1524;;1
1371;4799;Undirected;1525;;1
244;955;Undirected;1526;;1
735;5536;Undirected;1527;;1
595;2853;Undirected;1528;;1
4563;4698;Undirected;1529;;1
2151;1232;Undirected;1530;;1
1230;5745;Undirected;1531;;1
261;2957;Undirected;1532;;1
869;2661;Undirected;1533;;1
2443;4306;Undirected;1534;;1
2328;3151;Undirected;1535;;1
112;4359;Undirected;1536;;1
1570;4474;Undirected;1537;;1
1961;4585;Undirected;1538;;1
1711;5808;Undirected;1539;;1
240;2705;Undirected;1540;;1
3010;3902;Undirected;1541;;1
142;3745;Undirected;1542;;1
1446;3748;Undirected;1543;;1
3176;5416;Undirected;1544;;1
2162;4735;Undirected;1545;;1
1534;2812;Undirected;1546;;1
2078;1836;Undirected;1547;;1
1016;2255;Undirected;1548;;1
2905;5317;Undirected;1549;;1
2611;2635;Undirected;1550;;1
2105;4528;Undirected;1551;;1
2397;5894;Undirected;1552;;1
154;1518;Undirected;1553;;1
